"","Lot_Shape","Land_Contour","Utility","Land_Slope","Exter_Qual","Exter_Cond","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","Bsmt_FinType1","Bsmt_FinType2","Heating_QC","Central_Air","Kitchen_Qual","Func","Fireplace_Qu","Garage_Finish","Garage_Quality","Garage_Cond","Paved_Drive","Pool_Qual","Fence_","MSSubClass","LotFrontage","LotArea","OverallCond","YearBuilt","MasVnrArea","X1stFlrSF","X2ndFlrSF","GrLivArea","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","MoSold","YrSold","SalePrice","renovation","bath","totalsf","MSZoningC","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","GarageTypeNone","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","SalesRange"
"528",3,4,4,3,5,3,5,3,3,6,1,5,1,5,7,4,3,3,3,2,0,0,60,67,9.61233279060538,5,2008,268,1476,1237,2713,3,1,11,1,11,2008,13.0086592616321,0,3.5,1050,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"category7"
"529",3,4,4,3,3,3,3,3,2,5,1,5,1,3,7,0,0,0,0,0,0,0,30,58,9.11580988812995,7,1920,0,605,0,605,2,1,5,0,7,2007,11.3621025752356,3,2,144,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"category2"
"530",3,4,4,3,4,3,3,3,1,3,1,3,1,3,3,3,2,3,3,2,0,0,20,114.44,10.3941512844782,3,1957,247.69,2515,0,2515,4,2,9,2,3,2007,12.2091877884303,2,4,684,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"category4"
"531",4,4,4,3,4,3,4,3,3,6,1,5,1,4,7,2,2,3,3,2,0,0,80,85,9.23014299927236,5,1988,219,1509,0,1509,3,1,5,1,8,2008,12.0725412529057,2,3,824,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"category4"
"532",3,4,4,3,3,3,2,2,2,1,1,5,1,3,7,0,3,3,2,2,0,0,70,60,8.72502003861855,8,1920,0,751,611,1362,3,1,6,0,6,2008,11.7597855429018,3,2,586,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"533",4,4,4,3,3,3,0,0,0,0,0,5,1,3,4,1,1,3,3,2,0,0,20,60,8.88183630500415,7,1955,0,827,0,827,2,1,5,1,4,2010,11.5852461265499,3,1,392,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"534",4,1,4,2,2,2,0,0,0,0,0,2,0,2,7,0,0,0,0,0,0,0,20,50,8.51719319141624,3,1946,0,334,0,334,1,1,2,0,1,2007,10.5789797978574,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"category1"
"535",3,4,4,3,4,3,5,4,3,1,1,5,1,4,7,4,3,3,3,2,0,0,60,74,9.11118280044296,5,2004,0,707,707,1414,3,1,6,1,10,2006,12.0895388292742,0,2.5,538,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"536",4,4,4,3,3,3,4,3,4,6,1,3,1,3,7,0,0,0,0,0,0,0,190,70,8.85366542803745,7,1910,0,820,527,1347,3,1,5,0,1,2008,11.5852461265499,2,2,233,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"537",3,4,4,3,3,3,4,3,3,1,1,5,1,4,7,0,3,3,3,2,0,0,60,57,9.09649955555242,5,1998,0,880,844,1724,3,1,8,0,7,2008,12.1441972418121,3,2.5,802,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"538",3,4,4,3,3,3,3,3,1,4,1,3,1,3,7,0,1,3,3,2,0,1,20,73.69,9.45210938741356,5,1972,0,864,0,864,3,1,5,0,4,2008,11.6195352000285,0,1,792,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"category3"
"539",3,4,4,3,3,3,3,3,1,4,1,3,1,3,7,2,1,3,3,2,0,0,20,78.5625,9.35470042248302,5,1968,188,1159,0,1159,3,1,7,1,7,2006,11.9703503120091,0,1.5,802,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"540",4,4,4,3,4,3,4,3,3,6,1,5,1,4,7,3,2,3,3,2,0,3,20,80.1335119047619,9.34338414573395,5,2001,479,1601,0,1601,3,1,6,1,5,2010,12.5135573452781,3,3,850,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"541",4,4,4,3,5,3,5,3,3,6,1,5,1,5,7,4,3,3,3,2,0,0,20,85,9.58884529850156,5,2006,584,1838,0,1838,2,1,8,1,3,2009,12.6603279178078,0,3,1103,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category6"
"542",4,4,4,3,4,3,4,3,1,1,1,5,1,4,7,3,3,3,3,2,0,0,60,79.835,9.30565055178051,5,2000,72,997,1288,2285,4,1,8,1,6,2007,12.4211840251471,0,2.5,704,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"543",4,4,4,3,4,3,5,3,1,2,6,5,1,4,3,3,3,3,3,2,0,0,20,78,9.22424327714517,5,1998,0,1680,0,1680,3,1,7,1,6,2009,12.2702204653539,2,3,734,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"544",4,4,4,3,3,3,4,3,3,6,2,5,1,3,7,0,3,3,3,2,0,0,120,34,8.30844552038576,5,1998,182,767,0,767,1,1,4,0,6,2007,11.7981044072039,0,2,527,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"545",3,4,4,3,4,3,4,4,3,6,1,5,1,4,7,4,2,3,3,2,0,0,60,58,9.74706763326483,5,2006,0,664,832,1496,3,1,7,1,9,2006,12.0988492847421,0,3.5,550,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"category4"
"546",3,4,4,3,4,4,4,4,1,6,2,4,1,4,7,0,1,3,3,2,0,0,50,84.105,9.53510144266938,5,1988,178,1377,806,2183,4,1,9,0,2,2006,12.3414772825364,0,2.5,786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"547",3,3,4,3,3,3,4,3,1,3,1,5,1,3,7,4,1,3,3,2,0,0,50,70,9.07532216029809,7,1923,0,915,720,1635,3,1,6,1,5,2007,12.2548628096996,1,1.5,622,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"548",4,4,4,3,3,4,4,3,3,5,1,5,1,3,7,0,1,3,3,2,0,0,85,54,8.8879288190033,7,1970,0,768,0,768,2,1,5,0,4,2007,11.7714361601217,0,2,728,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"549",3,2,4,3,3,4,3,3,1,2,3,3,1,3,7,0,2,3,3,2,0,3,20,49,9.01614864261174,7,1955,0,825,0,825,2,1,4,0,6,2008,11.7360690162844,2,2,910,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"550",4,4,4,3,4,3,4,3,1,1,1,5,1,4,7,4,3,3,3,2,0,0,60,75,9.14580185083861,5,2003,0,912,1182,2094,4,1,8,1,11,2009,12.4799093111599,3,2.5,979,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"551",4,4,4,3,3,3,4,3,1,5,1,3,1,3,7,0,2,3,3,2,0,0,120,53,8.30474226964077,6,1977,0,1069,0,1069,2,1,4,0,10,2008,11.8493977015914,0,2,695,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"category3"
"552",4,4,4,3,3,3,3,3,1,3,1,4,1,3,7,0,3,3,3,2,0,0,20,50,8.69951474821019,6,1957,0,928,0,928,3,1,5,0,6,2008,11.6307085006266,0,1,288,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"553",3,4,4,3,4,3,5,3,3,1,1,5,1,4,7,4,2,3,3,2,0,0,20,87,9.31883596812948,5,2006,250,1717,0,1717,3,1,7,1,7,2009,12.4509776886259,0,2,1116,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"554",4,4,4,3,3,3,0,0,0,0,0,5,1,4,7,0,3,3,3,0,0,3,20,67,9.07988994259212,5,1949,0,1126,0,1126,2,1,5,0,5,2009,11.5898865061064,3,2,616,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"555",4,4,4,3,4,3,4,3,1,6,1,5,1,4,7,4,2,3,3,2,0,0,60,85,9.27096499379262,5,2003,292,1006,1040,2046,3,1,8,1,8,2008,12.5567295171433,3,3.5,1253,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"556",4,4,4,3,3,3,3,2,1,1,1,3,1,3,7,4,1,3,3,2,0,0,45,58,8.76092337633884,6,1922,0,1048,0,1048,2,1,5,1,8,2006,11.6351430976945,1,1,396,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"557",3,4,4,3,3,3,3,3,1,3,1,3,1,3,7,3,3,3,3,2,0,1,20,69,9.60575514423085,5,1957,0,1092,0,1092,2,1,6,1,5,2006,11.8565151693603,0,2,689,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"558",4,1,4,2,3,3,3,3,1,3,1,4,1,3,7,0,1,3,3,2,0,0,50,60,9.30928031983109,6,1920,0,897,439,1336,3,1,7,0,9,2006,11.5898865061064,1,1.5,737,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"category3"
"559",2,2,4,3,3,3,4,3,4,6,1,5,1,3,7,3,1,3,3,2,0,0,60,57,9.99296255896373,5,1996,0,729,717,1446,3,1,6,1,8,2008,12.0725412529057,2,3,692,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"560",4,4,4,3,4,3,4,3,4,1,1,5,1,4,7,3,3,3,3,2,0,0,120,48.3157142857143,8.06965530688617,5,2003,18,1557,0,1557,2,1,7,1,10,2006,12.3630763943398,3,2,583,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"561",3,4,4,3,3,3,4,3,1,5,1,3,1,3,4,4,1,3,3,2,0,0,20,78.675,9.33617975681533,6,1957,180,1392,0,1392,3,1,5,1,5,2010,11.7076695417627,2,2.5,623,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"562",4,4,4,2,3,3,4,3,3,5,2,4,1,3,7,3,2,3,3,2,0,0,20,77,9.21133987230927,5,1974,0,1389,0,1389,2,1,6,1,4,2006,12.0435537160324,2,2,696,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"563",4,4,4,3,3,3,3,3,1,4,1,5,1,3,7,4,0,0,0,2,0,0,30,63,9.54014758947861,6,1940,0,996,0,996,3,1,6,1,7,2008,11.5898865061064,2,2,144,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"564",4,4,4,3,3,3,4,3,2,1,1,5,1,3,7,4,3,3,3,0,0,0,50,66,9.98874739648695,7,1918,0,1163,511,1674,4,1,8,1,7,2008,12.1281111040605,1,2,648,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"565",3,4,4,3,4,3,4,3,1,6,1,5,1,4,7,3,2,3,3,2,0,0,60,82.0375,9.49897199346355,5,1992,0,1166,1129,2295,4,1,9,1,7,2006,12.498742259493,3,3.5,630,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"566",4,3,4,3,3,3,4,3,1,1,1,3,0,2,7,0,1,3,3,2,0,0,70,66,8.83317113302287,4,1915,0,841,806,1647,4,1,6,0,5,2010,11.7597855429018,1,2.5,418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"567",3,4,4,3,4,3,4,4,1,1,1,5,1,5,7,4,3,3,3,2,0,0,60,77,9.32349046990884,5,2005,245,1134,1370,2504,4,1,11,1,6,2008,12.6915804613119,3,2.5,839,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category6"
"568",3,4,4,3,4,3,4,3,1,6,1,5,1,4,7,0,2,3,3,2,0,0,20,70,9.2272958126256,5,2004,168,1535,0,1535,3,1,7,0,3,2010,12.273731294004,0,2,532,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"569",3,1,4,2,4,3,4,3,4,6,1,5,1,4,5,4,3,4,3,2,0,0,50,79,9.41954725755152,8,1983,0,1496,636,2132,1,1,5,1,9,2009,12.665394426429,3,2.5,1001,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category6"
"570",3,4,4,3,3,3,4,3,4,6,1,3,1,3,7,3,1,3,3,2,0,0,90,62.88,8.85822643936501,5,1979,0,943,0,943,2,1,4,2,12,2006,11.8201160038101,0,2,642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"571",3,4,4,3,3,3,3,3,1,2,1,3,1,3,7,0,1,3,3,2,0,0,90,74,9.48044384215367,5,1965,108,1728,0,1728,6,2,10,0,11,2008,11.8677987869623,0,2,576,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"572",4,4,4,3,3,3,3,3,1,4,1,5,1,4,7,0,1,3,3,2,0,0,20,60,8.9000036089596,6,1959,207,864,0,864,2,1,4,0,10,2006,11.6952470217642,0,2,456,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"category3"
"573",3,2,4,3,3,3,5,3,3,1,1,4,1,4,7,0,2,3,3,2,0,0,60,83,9.48486121415014,5,2009,0,846,846,1692,3,1,6,0,7,2009,12.3216309861644,0,2.5,972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"category5"
"574",3,4,4,3,3,3,4,3,1,1,1,5,1,3,7,3,2,3,3,2,0,0,80,76,9.20703491496746,5,2000,0,774,656,1430,3,1,8,1,12,2007,12.0435537160324,0,2.5,500,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"575",4,4,4,3,3,3,3,3,3,5,1,3,1,3,7,0,1,3,3,2,0,2,80,70,9.25913053614561,7,1971,82,576,533,1109,3,1,5,0,12,2007,11.8422292121128,3,1.5,323,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
